stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,level_id,platform_code
"at:43:3723:4","B+R","48.11231242","16.35844709","","3","Pat:43:3723","Level 0",""
"at:43:3733:0:4","Hetzmannsdorf-Wullersdorf Bhf.","48.61717566","16.09161152","","","Pat:43:3733","Level 0","2"
"at:43:3733:2","Bus","48.61648083","16.09251882","","","Pat:43:3733","Level 0",""
"at:43:3733:3","Zugang","48.61683715","16.09183610","","2","Pat:43:3733","Level 0",""
"at:43:3733:4","P+R","48.61664712","16.09213254","","3","Pat:43:3733","Level 0",""
"at:43:3733:5","Zg","48.61655210","16.09185406","","3","Pat:43:3733","Level -1",""
"at:43:3734:0:1","Himberg Bahnhof","48.08189456","16.44516146","","","Pat:43:3734","Level 0","1"
"at:43:3734:0:2","Himberg Bahnhof","48.08230865","16.44457756","","","Pat:43:3734","Level 0","1"
"at:43:3734:0:3","Himberg Bahnhof","48.08190656","16.44520638","","","Pat:43:3734","Level 0","2"
"at:43:3734:3","Zugang","48.08215261","16.44444281","","2","Pat:43:3734","Level 0",""
"at:43:3734:4","P+R","48.08206259","16.44471231","","3","Pat:43:3734","Level 0",""
"at:43:3766:0:1","Hirtenberg Bahnhof","47.92918008","16.17615197","","","Pat:43:3766","Level 0","1"
"at:43:3766:2","Bus","47.92931251","16.17624180","","","Pat:43:3766","Level 0",""
"at:43:3766:3","Zugang","47.92929445","16.17631367","","2","Pat:43:3766","Level 0",""
"at:43:3778:0:3","Hohenau","48.59848328","16.90089477","","","Pat:43:3778","Level 0","2"
"at:43:3778:0:4","Hohenau","48.59848328","16.90084986","","","Pat:43:3778","Level 0","3"
"at:43:3778:2","Bus","48.59876250","16.90112834","","","Pat:43:3778","Level 0",""
"at:43:3778:3","Zugang","48.59864963","16.90120918","","2","Pat:43:3778","Level 0",""
"at:43:3778:4","P+R","48.59970708","16.90154156","","3","Pat:43:3778","Level 0",""
"at:43:3780:0:2","Hollabrunn Bahnhof","48.56296832","16.07245045","","","Pat:43:3780","Level 0","1"
"at:43:3780:0:9","Hollabrunn Bahnhof","48.56296238","16.07232469","","","Pat:43:3780","Level 0","2"
"at:43:3780:2","Bus","48.56280781","16.07322300","","","Pat:43:3780","Level 0",""
"at:43:3780:3","Zugang","48.56281375","16.07247740","","2","Pat:43:3780","Level 0",""
"at:43:3780:4","P+R","48.56257000","16.07204621","","3","Pat:43:3780","Level 0",""
"at:43:3780:5","ZG","48.56268296","16.07227977","","3","Pat:43:3780","Level -1",""
"at:43:3780:6","Wiesel","48.56264729","16.07201028","","","Pat:43:3780","Level 0",""
"at:43:3784:0:1","Horn Bahnhof","48.66585500","15.67306846","","","Pat:43:3784","Level 0","2"
"at:43:3784:2","Bus","48.66617537","15.67102030","","","Pat:43:3784","Level 0",""
"at:43:3784:3","Zugang","48.66595586","15.67233184","","2","Pat:43:3784","Level 0",""
"at:43:3784:4","P+R","48.66600332","15.67317626","","3","Pat:43:3784","Level 0",""
"at:43:3784:5","Busbahnhof","48.66605672","15.67250252","","","Pat:43:3784","Level 0",""
"at:43:3794:0:1","Höbersdorf Bahnhof","48.44846871","16.17316058","","","Pat:43:3794","Level 0","1"
"at:43:3794:2","Bus","48.44865938","16.17334923","","","Pat:43:3794","Level 0",""
"at:43:3794:3","Zugang","48.44865938","16.17333126","","2","Pat:43:3794","Level 0",""
"at:43:3800:0:1","Höflein/Donau Bahnhof","48.35001108","16.27143627","","","Pat:43:3800","Level 0","1"
"at:43:3800:0:4","Höflein/Donau Bahnhof","48.35010660","16.27143627","","","Pat:43:3800","Level 0","2"
"at:43:3800:2","Bus","48.34984989","16.27242442","","","Pat:43:3800","Level 0",""
"at:43:3800:3","Zugang","48.34984392","16.27205611","","2","Pat:43:3800","Level 0",""
"at:43:3800:4","Wendestelle","48.34976631","16.27004388","","","Pat:43:3800","Level 0",""
"at:43:3806:0:1","Hörersdorf Bahnhof","48.62007363","16.51667634","","","Pat:43:3806","Level 0","1"
"at:43:3806:2","Bus","48.62046556","16.51616430","","","Pat:43:3806","Level 0",""
"at:43:3806:3","Zugang","48.62051900","16.51617329","","2","Pat:43:3806","Level 0",""
"at:43:3830:0:1","Jedenspeigen Bahnhof","48.49545329","16.87851774","","","Pat:43:3830","Level 0","1"
"at:43:3830:0:2","Jedenspeigen Bahnhof","48.49540567","16.87865249","","","Pat:43:3830","Level 0","2"
"at:43:3830:2","Bus","48.49617359","16.87852672","","","Pat:43:3830","Level 0",""
"at:43:3830:3","Zugang","48.49591167","16.87864351","","2","Pat:43:3830","Level 0",""
"at:43:3851:0:1","Kamegg Bahnhof","48.60957956","15.65788693","","","Pat:43:3851","Level 0","1"
"at:43:3851:2","Bus","48.61035169","15.65688980","","","Pat:43:3851","Level 0",""
"at:43:3851:3","Zugang","48.61033388","15.65692574","","2","Pat:43:3851","Level 0",""
"at:43:3852:0:1","Kapellerfeld Bahnhof","48.31693844","16.49510779","","","Pat:43:3852","Level 0","1"
"at:43:3852:0:4","Kapellerfeld Bahnhof","48.31692650","16.49515271","","","Pat:43:3852","Level 0","2"
"at:43:3852:2","Bus","48.31653819","16.49477542","","","Pat:43:3852","Level 0",""
"at:43:3852:3","Zugang","48.31644261","16.49500898","","2","Pat:43:3852","Level 0",""
"at:43:3867:0:1","Katzelsdorf Bahnhof","47.79275112","16.26634282","","","Pat:43:3867","Level 0","1"
"at:43:3867:2","Bus","47.79190017","16.26736690","","","Pat:43:3867","Level 0",""
"at:43:3867:3","Zugang","47.79254592","16.26731300","","2","Pat:43:3867","Level 0",""
"at:43:3880:0:1","Kirchberg am Wagram Bhf.","48.42775286","15.89364978","","","Pat:43:3880","Level 0","1"
"at:43:3880:0:4","Kirchberg am Wagram Bhf.","48.42737136","15.89447623","","","Pat:43:3880","Level 0","2"
"at:43:3880:2","Lagerhausstr.","48.42770517","15.89454809","","","Pat:43:3880","Level 0",""
"at:43:3880:3","Zugang","48.42781843","15.89376656","","2","Pat:43:3880","Level 0",""
"at:43:3880:4","P+R","48.42786015","15.89347012","","3","Pat:43:3880","Level 0",""
"at:43:3880:5","Industriestraße","48.42732367","15.89411690","","","Pat:43:3880","Level 0",""
"at:43:3885:0:1","Kirchstetten Bahnhof","48.19024869","15.82125455","","","Pat:43:3885","Level 0","1"
"at:43:3885:0:3","Kirchstetten Bahnhof","48.19030858","15.82123658","","","Pat:43:3885","Level 0","2"
"at:43:3885:2","Bus","48.18988937","15.82126353","","","Pat:43:3885","Level 0",""
"at:43:3885:3","Zugang","48.18997321","15.82129947","","2","Pat:43:3885","Level 0",""
"at:43:3885:4","P+R","48.18989536","15.82199117","","3","Pat:43:3885","Level 0",""
"at:43:3885:5","ZG","48.19017683","15.82148811","","3","Pat:43:3885","Level -1",""
"at:43:3895:0:1","Kledering Bahnhof","48.13299469","16.43926852","","","Pat:43:3895","Level 1","1"
"at:43:3895:0:4","Kledering Bahnhof","48.13300668","16.43931343","","","Pat:43:3895","Level 1","2"
"at:43:3895:2","Bus","48.13190352","16.43840613","","","Pat:43:3895","Level 0",""
"at:43:3895:3","Zugang","48.13271890","16.43938530","","2","Pat:43:3895","Level 0",""
"at:43:3895:4","Vorplatz","48.13257501","16.43934936","","","Pat:43:3895","Level 0",""
"at:43:3952:0:1","Klosterneuburg-Kierling","48.31002022","16.32600893","","","Pat:43:3952","Level 1","1"
"at:43:3952:0:4","Klosterneuburg-Kierling","48.31009191","16.32614367","","","Pat:43:3952","Level 1","2"
"at:43:3952:2","Bus","48.30967966","16.32580231","","","Pat:43:3952","Level 0",""
"at:43:3952:3","Zugang","48.30996047","16.32579333","","2","Pat:43:3952","Level 0",""
"at:43:3952:4","P+R","48.31015764","16.32633232","","3","Pat:43:3952","Level 0",""
"at:43:3952:5","SEV","48.30947054","16.32641317","","","Pat:43:3952","Level 0",""
"at:43:3953:0:1","Klosterneuburg-Weidling Bhf.","48.29678456","16.33499208","","","Pat:43:3953","Level 0","1"
"at:43:3953:0:6","Klosterneuburg-Weidling Bhf.","48.29680846","16.33513581","","","Pat:43:3953","Level 0","2"
